Id,Text,IsFlagged,IsReviewed,CreatedBy,Topics,CorrectAnswer,CorrectAnswerExplanation,IncorrectAnswers
c7877683-2bf9-4108-8352-6a7f08698e38,"Jeff is a 76-year-old male who presents with increasing confusion, loss of concentration and agitation. He is currently under the palliative care team for management of stage 4 squamous cell lung carcinoma, with confirmed metastases to bone. He has a past history of ischemic heart disease and benign prostate hypertrophy.

Which of the following would NOT be appropriate initial investigations to diagnose the cause of delirium in Jeff?",FALSE,TRUE,Ben Paul***,"Aged Care, Rehabilitation and Palliative Care(Year 4)",CT Brain looking for new metastases,"The initial workup of delirium in this patient should exclude the commonest causes of delirium, such as infection and electrolyte impairment (especially calcium given bone metastases), before seeking further complex investigations and imaging such as CT scanning.

BMJ Best Practice - Assessment of Delirium",Urea and electrolytes (including calcium) looking for electrolyte disturbances;;Chest X-Ray looking for lower respiratory tract infection;;Urinalysis looking for urinary tract infection;;ECG looking for arrhythmia and ischemic changes
d0c37965-6e3b-4ecc-9f45-8ac0515b8e16,"Which of the following muscle relaxants is a non-competitive, depolarising agent?",FALSE,TRUE,Ben Paul***,Anaesthetics/ICU(Year 4),Suxamethonium,"Suxamethonium is a depolarising agent that causes prolonged depolarisation of the muscle membrane so that nerve impulses and acetylcholine release are unable to initiate muscle contraction. 

All the other agents listed are non-depolarising agents, which exhibit competitive antagonism of acetylcholine at nicotinic receptors at  the neuro-muscular junction (NMJ). 

Reference: Anaesthetic Module 6 Drugs in Anaesthesia (Cloud Deakin - Year 4 AIC), <a href=""https://en.wikipedia.org/wiki/Suxamethonium_chloride"" target=""_blank"">Wikipedia - Suxamethonium</a>.",Atracurium;;Mivacurium;;Vecuronium;;Rocuronium
22221f10-c9d5-458a-9300-21ab55ae362f,Which of the following is NOT a characteristic symptom of conjunctivitis?,FALSE,TRUE,Ben Paul***,"Infection, Defence and Repair(Year 1)",Photophobia,"Photophobia is suggestive of a more serious infection such as meningitis, especially if accompanied by headache and nausea. Conjunctivitis often presents with a red, itchy eye with either a purulent discharge (bacterial cause) or watery discharge (viral cause). ",Red conjunctiva;;Itchy eye;;Purulent exudate;;Watery discharge 
3f82af44-c65e-4ef0-9869-ce6addcbcf6a,Which of the following is incorrect?,FALSE,TRUE,Ben Paul***,Human Biology(Year 1),Active transport goes along its concentration gradient,"Active transport requires the use of ATP, and works to pump molecules against their concentration gradient. These transporters are vitally important in maintaining homeostasis in the body. 

Simple diffusion allows passive diffusion along the concentration gradient. Channel mediated transport and carrier mediated transport are also both passive, and do not require energy to work.
",Carrier mediated transport along its concentration gradient does not require energy;;Channel-mediated transport does not require energy;;Simple diffusion goes along its concentration gradient;;Simple diffusion does not require energy
2c9397fb-cab7-4e35-ac3e-73d0a54f73fb,The product of transcription from DNA is?,TRUE,TRUE,Ben Paul***,Human Biology(Year 1),mRNA,"Transcription is the process of copying information from the DNA into messenger RNA (mRNA) which conveys this to the ribosomes to undergo translation and production of proteins. 

Reference: <a href="" https://www.khanacademy.org/science/biology/gene-expression-central-dogma/transcription-of-dna-into-rna/a/overview-of-transcription"" target=""_blank"">Khan Academy</a>",rRNA;;Codons;;DNA;;tRNA
4b1e23e0-7f18-445e-8b45-ac821af73530,Which of the following does not pre-dispose a person to Deep Vein Thrombosis?,FALSE,TRUE,Ben Paul***,"Infection, Defence and Repair(Year 1)",Aspirin overdose,"Aspirin is a anti-platelet agent which would reduce the likelihood of clot formation, hence would not predispose you to a DVT. All the other listed answers increase clotting risk. 

<iframe width=""560"" height=""315"" src=""https://www.youtube.com/embed/mMEdNCdUeAE"" frameborder=""0"" allowfullscreen></iframe>",Oral Contraceptive Pill;;Smoking;;Family history of DVT;;Prolonged post-operative bed-rest
75cdde87-782b-4b35-8f44-58ecfc6be2ae,How many pairs of autosomal chromosomes does a normal human genome contain?,FALSE,TRUE,Ben Paul***,Human Biology(Year 1),22,"A normal human genome contains 46 chromosomes made up of 44 autosomal chromosomes in 22 pairs, and 2 sex chromosomes (XY for males and XX for females).",46;;23;;44;;1
45da2a7e-ec52-4966-bdab-dc3e2530ea5e,Which of the following is INCORRECT about the clinical progression of tuberculosis?,FALSE,TRUE,Ben Paul***,"Infection, Defence and Repair(Year 1)",A positive tuberculin (Mantoux) test result 2-4 weeks after exposure is indicative of TB infection,"A positive tuberculin test result signifies cell-mediated hypersensitivity to tubercular antigens, it does not differentiate between previous exposure to infection and active disease.","Spread is via person-to-person airborne droplets;;Secondary pulmonary TB is classically localised to the apex of the upper lobes of one or both lungs;;Primary tuberculosis is usually asymptomatic;;Primary tuberculosis develops in a previously unexposed, therefore unsensitised person"
0eb2ad0b-fc3c-488a-a966-9d3a6280b7fc,Down syndrome is caused by which of the following genetic abnormalities?,FALSE,TRUE,Ben Paul***,Human Biology(Year 1),Trisomy 21,"Down syndrome is due to trisomy 21, that is 3 copies of the chromosome 21. This extra genetic information causes birth defects, intellectual disability, characteristic facial features, heart defects, amongst other issues. The genetic abnormality arises during meiosis when either the sperm or egg that is produced doesn't divide properly, and retains and extra chromosome 21. This results in 3 chromosomes being present in the zygote, instead of the usual pair. 

Reference: <a href=""http://www.stanfordchildrens.org/en/topic/default?id=down-syndrome-trisomy-21-90-P02356"" target=""_blank"">Down syndrome</a>",Monosomy 21;; Trisomy 18;;XXX;;Trisomy 13
f520e588-cff0-4173-989c-47ad336f9b8b,What is the most common tachyarrhythmia in childhood?,FALSE,TRUE,Ben Paul***,Children's Health(Year 3),Supraventricular tachycardia ,"Supraventricular tachycardia (SVT) is the commonest. This condition can cause symptoms such as weakness, fatigue, dizziness, fainting, or palpitations if the heart rate becomes too fast. This isn't a life-threatening problem for most children and adolescents and treatment is only considered if episodes are prolonged or frequent.

References: <a href=""http://www.heart.org/HEARTORG/Conditions/Arrhythmia/AboutArrhythmia/Types-of-Arrhythmia-in-Children_UCM_302023_Article.jsp#.WUnR1WiGPIU"" target=""_blank"">Heart Foundation</a> and <a href=""http://www.stanfordchildrens.org/en/topic/default?id=arrhythmias-in-children-90-P01764"" target=""_blank"">Stanford Childrens</a>",Ventricular tachycardia;;Wolff-Parkinson-White syndrome;;Atrial fibrillation ;;Atrial flutter
942a70cb-b645-470d-b8bd-228e3eed131b,"John is a 74-year-old male who sustained a massive sub-arachnoid haemorrhage 5 days ago, and is now in ICU on a ventilator. The ICU team believe John has no capacity to regain CNS function, and decide to carry out formal testing for brain and brainstem death.

Which of the following criteria are NOT required to proceed with assessment of brain death?",FALSE,TRUE,Ben Paul***,Anaesthetics/ICU(Year 4),Sinus rhythm,"There are a number of criteria that must be satisfied before tests of brain and brain stem can be carried out to certify brain death. These are:
1. Cause for coma consistent with brain death
2. At least 4 hours of observation during which preconditions must be met (GCS 3, pupil non-reactive, no cough, apnoea)
3. Neuro-imaging consistent with acute brain pathology that could cause brain death
4. Normothermia (T>35C)
5. Normotension (SBP>90 or MAP>60mmHg in an adult)
6. No sedation or analgesia (dependent on types of drugs used, renal and hepatic function; use antagonists if concerned)
7. Absence of severe electrolyte, metabolic and endocrine disturbances (glucose, Na+, PO43-, Mg2+, renal and hepatic function)
8. No paralysis (use NMJ monitor or electromyography if concerned)
9. Ability to assess brain stem reflexes (at least one eye and ear)
10. Ability to perform apnoea test (doesn t have severe hypoxic respiratory failure or have a high cervical spine injury)

The patient does not have to be in sinus rhythm for brain death assessment to be carried out.

References: <a href=""http://www.anzics.com.au/Downloads/ANZICS%20Statement%20on%20%20Death%20and%20Organ%20Donation%20Edition%203.2.pdf"" target=""_blank"">ANZICS Statement on Death and Organ Donation</a> and <a href=""https://lifeinthefastlane.com/ccc/brain-death-care-organ-donation-patient"" target=""_blank"">Life in the Fast Lane</a>.","Absence of severe electrolyte, metabolic and endocrine disturbances;;Normotension (SBP>90 or MAP>60mmHg in an adult);;No sedation or analgesia currently in the person's system;;Normothermia (temperature greater than 35.0)"
6cbe5104-5c67-42ff-8959-d9e6d697e902,"Dave is suffering from metastatic bowel cancer, and has recently been found to have a malignant bowel obstruction. In addition to anti-emetics and analgesia, his doctors want to give him something to reduce GI secretions. 

What is the most suitable agent to prescribe?",TRUE,TRUE,Ben Paul***,"Aged Care, Rehabilitation and Palliative Care(Year 4)",Octreotide,"Hyoscine and octreotide are the 2 to pick between here   hyoscine is an anti-secretory agent and also helps with colicky pain, whereas octreotide is helpful for reducing upper GI secretions. According to guidelines, Octerotide is first-line for a complete bowel obstruction. ",Glycopyrrolate ;;Hyoscine;;Lactulose;;Metoclopramide
35e37a1d-5036-42db-92a3-a146cf4140de,What is the most useful pain medication for musculoskeletal pain in the terminal phase?,FALSE,TRUE,Ben Paul***,"Aged Care, Rehabilitation and Palliative Care(Year 4)",Ketoralac ,"NSAIDs are the most useful for musculoskeletal pain in the terminal phase   ketorolac being the best as it is the only NSAID that can be given SC. 
Methadone is effective for neuropathic pain (such as spinal cord or nerve root compression), as is lignocaine and ketamine. ",Morphine;;Oxycodone;;Fentanyl;;Methadone
d2c85907-94d9-426f-9d42-43acab7dd010,"Which of the following describes a process whereby a joint is secured in place to allow no further movement, and is only done when all other options have been exhausted?",FALSE,TRUE,Ben Paul***,Musculoskeletal and Metabolism(Year 2),Arthrodesis,"Arthrodesis is the process of fusion of a joint, restricting it from any further movement. This is usually a last resort after other medical and surgical management has failed, and is typically indicated in patients with severe arthritis, instability or deformity. It should be avoided in younger patients where possible as their continued growth may cause additional abnormalities. 

Arthrotomy is the surgical opening or exploration of a joint. Osteotomy is the surgical cutting of a bone to help realignment. Arthroscopy is a minimally invasive surgical exploration of a joint using a arthroscope (camera). Arthroplasty is the surgical reconstruction or replacement of a joint. ",Arthroscopy;;Arthroplasty;;Arthrotomy;;Osteotomy
d1e3b555-d8c0-436b-a673-2bb90d87d2d4,Which of the following is NOT a risk factor for ischaemic heart disease?,FALSE,TRUE,Ben Paul***,Human Biology(Year 1);;Cardio/Respiratory(Year 1),Oral contraceptive pill,"The OCP does not increase the risk of IHD, rather it can slightly increase the risk of venous thrombotic disease (i.e. DVT and stroke). All the other answers listed do indeed increase the risk of IHD. ",Hypertension ;;Male and post menopausal women;;Smoking;;Family history of cardiac disease
948de975-7830-4b7b-b959-c76fbf2b96e7,Which of the following patients would NOT be a candidate for non-invasive ventilation?,FALSE,TRUE,Ben Paul***,Anaesthetics/ICU(Year 4),A 24-year-old male with hypoxia due to trauma-related pneumothorax,"Non-invasive ventilation cannot be used in patients with untreated pneumothorax, as the positive pressure ventilation may worsen the severity of pneumothorax and lead to haemodynamic instability.

COPD, pulmonary oedema, cystic fibrosis and OSA are all indications for the use of non-invasive ventilation.","A 64-year-old male with an infective exacerbation of COPD;;A 58-year-old female with symptomatic obstructive sleep apnoea ;;A 78-year-old female with hypoxia secondary to cardiogenic pulmonary oedema;;A 42-year-old male with end-stage cystic fibrosis, awaiting lung transplant"
f24cd572-ec44-46e5-9196-a9754f34ac18,Which of the following is NOT a risk factor for post operative nausea and vomiting (PONV)? ,FALSE,TRUE,Ben Paul***,Anaesthetics/ICU(Year 4),Smoker,"Being a non-smoker is in fact a major risk factor for post operative nausea and vomiting (PONV). All the other options are validated risk factors for PONV, as well as younger age and duration of anaesthetic. 

Reference: <a href=""https://www.anzca.edu.au/documents/2014-consensus-guidelines-for-the-management-of-po.pdf"" target""=_blank"">Guidelines for Mx of PONV</a> and <a href=""http://ether.stanford.edu/policies/PONV_prophylaxis_guidelines.html"" target""=_blank"">PONV Prophylaxis Guidelines</a> ",Postoperative opioids ;;Female;;History of PONV/motion sickness;;Use of volatile anaesthetic agents
ab17d2c3-dab0-45a1-82ca-1255a1adb9ee,"A 26-year old man presents to his GP complaining of 6 months of lower back pain and stiffness, which is worse in the morning. After a lumbar spina xray the doctor believes this to be Ankylosing Spondylitis. What serum marker is generally associated with this disease?",FALSE,TRUE,Ben Paul***,General Practice(Year 4);;Musculoskeletal Medicine(Year 3),HLA-B27,"Ankylosing spondylitis is a sero-negative arthropathy, meaning it is negative for rheumatoid factor, hence B is incorrect. HLA-B27 is typically positive in those with Ank Spond, however is of little use in diagnosis because it is positive in around 10% of normal people. 

ANA is positive in several rheumatoilogical diseases: SLE, Sjogren's syndrome, scleroderma. Hence, it is sensitive but not specific. 

Similarly, Rheumatoid factor is sensitive for many rheumatological diseases (notably RA), but not specific. Furthermore, ankylosing spondylitis is one of the 'seronegative' diseases, which means it is rheumatoid factor negative.

Anti-centromere antibodies = scleroderma (CREST syndrome/limited cutaneous systemic sclerosis).

Anti-dsDNA antibodies = Specific for SLE. ",Anti-centromere antibodies;;Rheumatoid factor;;ANA;;Anti-dsDNA antibodies
21d02d7e-325e-4436-a641-33e4bce2519f,Which statement concerning the principles of the use of antibiotics is false?,FALSE,TRUE,Ben Paul***,"Infection, Defence and Repair(Year 1)","Use of the original antibiotic should be continued until script has been completed, with a more specific antibiotic started once completed ","Antibiotics are often started as broad spectrums and once the microbe is identified it is immediately narrowed down to prevent resistance. Its also better for your flora. Flora are friends, not food.",Use a dose that is high enough to ensure efficacy and minimise the risk of resistance selection and low enough to minimise the risk of dose related toxicity;;Use single drugs unless proven that combination therapy is required to ensure efficacy or reduce the selection of clinically significant resistance;;Use where it will benefits are scientifically demonstrable;;Use narrowest spectrum antibiotics to treat the known or likely pathogens
f0ee94ea-bf1e-4088-826a-9c1899de0166,"From medial to lateral, what are the contents of the femoral triangle?",FALSE,TRUE,Ben Paul***,General Surgery(Year 3);;Musculoskeletal and Metabolism(Year 2);;Musculoskeletal Medicine(Year 3),Femoral vein; Femoral artery; Femoral nerve,"From medial to lateral, the order is femoral vein, femoral artery, femoral nerve. The mnemonic usually remembered by medical students is NAVY (nerve, artery, vein, Y of the midline legs) which is from lateral to medial, so one must be sure to read the stem carefully and understand which direction the question is asking for. Another mnemonic to remember the structures in order from medial to lateral is VAN (vein, artery, nerve) which is simply a reverse of the other mnemonic. 

References: <a href=""https://radiopaedia.org/articles/femoral-triangle-contents-mnemonic"" target=""_blank"">Radiopaedia</a> and <a href=""http://teachmeanatomy.info/lower-limb/areas/the-femoral-triangle/"" target=""_blank"">Teach Me Anatomy</a>

<img src=""https://d26ti1mj3bi0hw.cloudfront.net/uploads/v1/22016.jpg"" alt=""Femoral Triangle"">",Femoral vein; Femoral nerve; Femoral artery;;Femoral artery; Femoral nerve; Femoral vein;;Femoral artery; Femoral vein; Femoral nerve;;Femoral nerve; Femoral artery; Femoral vein
3a27262a-78e5-4251-a8c8-f9408edcd0ec,"Widespread oedema, vascular shock, difficulty breathing and loss of consciousness are characteristic of which like-threatening condition? What is the immediate treatment required?",FALSE,TRUE,Ben Paul***,"Infection, Defence and Repair(Year 1)",Systemic anaphylaxis; IM adrenaline,"This is a classic description of an anaphylaxis episode. This is treated primarily with IM adrenaline, usually to the outer thigh (0.5mg every 5 minutes until improvement). 

Due to the multi organ involvement, this is a clearly a systemic condition. Whilst adrenaline is the drug needed, IV adrenaline is inappropriate to use in this situation. ",Local anaphylaxis; IV adrenaline;;Type I hypersensitivity; antihistamine;;Severe allergic reaction; IV adrenaline;;Arthus reaction; corticosteroids
f6db3030-59b1-4ce9-b9d9-a8127d39d220,"Paul has just had his second round of chemotherapy for metastatic melanoma. He is recovering at home but feels extremely nauseous and has vomited twice in the past hour. His wife calls you, his doctor, to ask for a script for an anti-emetic. What should you prescribe?",FALSE,TRUE,Ben Paul***,"Aged Care, Rehabilitation and Palliative Care(Year 4)",Ondansetron,"Ondansetron is the most effective drug for nausea associated with radio and chemotherapy. It is also used commonly post-surgically, as it is less sedating than Cyclizine and Droperidol.",Metoclopramide;;Cyclizine;;Droperidol;;Nothing   this is normal and will pass soon
abcd70fd-5b1f-49e3-9daf-e06071b74e77,"Mary is a 75 year old female who recently suffered a low trauma vertebral fracture. Upon further investigation, it was discovered that her bone mineral density T score was -3.1. 

Which of the following drugs used in the management of osteoporosis acts as a RANKL inhibitor? ",FALSE,TRUE,Ben Paul***,"Aged Care, Rehabilitation and Palliative Care(Year 4)",Denosumab,"Denosumab is a monoclonal antibody that specifically targets RANKL. Through inhibition of RANKL, denosumab prevents osteoclast formation resulting in decreased bone resorption and increased bone mass. 

Alendronate is a bisphosphonate that inhibits osteoclastic bone resorption through a number of different mechanisms, including impairing their ability to form the ruffled border to adhere to the bony surface and produce the protons needed to continue bone resorption. 

Teriparatide is a sythetic form of human parathyroid hormone which stimulates osteoblast activity. 

Raloxifene is a selective oestrogen receptor modulator (SERM) which exerts the positive oestrogen effects on bone including reducing resorption of bone and increasing bone mineral density. 

Strontium ranelate increases osteoblast precursor replication and collagen synthesis, and reduces bone resorption through altering the ultrastructure of osteoclasts. 

References: <a href=""http://www.racgp.org.au/afp/2012/march/osteoporosis-pharmacological-prevention-and-management"" target=""_blank"">RACGP Osteoporosis Pharmacological Management</a> and <a href=""http://reference.medscape.com/drug/prolia-denosumab-999566#10"" target=""_blank"">Denosumab Mechanism of Action</a>.

",Raloxifene;;Alendronate;;Strontium ranelate ;;Teriparatide
a8e9a75e-c034-4cee-ace7-c5580303f445,Which of these diseases are not associated with their corresponding immunological hypersensitivity?,FALSE,TRUE,Ben Paul***,"Infection, Defence and Repair(Year 1)",Type III & Haemolytic disease of the newborn,"Haemolytic disease of the newborn is a type II hypersensitivity reaction, not type III. 

<iframe width=""560"" height=""315"" src=""https://www.youtube.com/embed/kLaUz58CBMc"" frameborder=""0"" allowfullscreen></iframe>",Type IV & Leprosy;;Type II (V) & Myasthenia Gravis;;Type II & Blood transfusion reactions;;Type I & Allergic Rhinitis
4a07bda1-6f3d-4602-a682-aed9dab806b7,Which of the following does NOT increase coronary artery blood supply?,FALSE,TRUE,Ben Paul***,Human Biology(Year 1),Shortened diastole ,"Coronary arteries fill passively during diastole, hence shortening this time would decrease blood supply to the coronary arteries, not increase it. All the other options result in vasodilation of the coronary vessels, reducing the resistance and increase blood supply. This is detailed further in the reference below.

Reference: <a href=""http://www.cvphysiology.com/Blood%20Flow/BF001"" target=""_blank"">Coronary blood flow</a>",Vagal nerve activation;;Increased cardiac activity;;Locally released nitric oxide;;Locally released adenosine
faf28fcb-b817-472f-9d5a-ccd39f5ba2c9,"Donald is a 74 year old man who has been experiencing worsening vision over the past few years. Initially he noticed loss to the sides of his visual field, however it has now starting to affect his central vision. This is concerning to Donald as he is a keen birdwatcher. 

On examination, Donald is systemically well. Fundoscopy shows an increased cup-to-disc ratio, and tonometry demonstrates increased ocular pressures. 

Given the likely diagnosis, which of the following is NOT a risk factor for development of this condition?",FALSE,TRUE,Ben Paul***,General Practice(Year 4),Vitamin A Deficiency,"The clinical scenario here represents glaucoma, most likely of the chronic open angle type. Given the insidious nature of chronic glaucoma, it can lead to complete blindness if not recognised and treated. 

Risk factors for glaucoma include increased pressure in the eyes, family history, migraines, hypertension, diabetes, age over 40-60, African/Hispanic/Asian heritage and previous eye injuries/surgery. 

Vitamin A deficiency is not a risk factor for developing glaucoma. Whilst it does play an important role in vision through the production of rhodopsin which is necessary for sensing low light situations, it does not have any relation to glaucoma. It instead can cause nyctalopia (night blindness), and is a leading cause of blindness in developing countries. 

<iframe width=""560"" height=""315"" src=""https://www.youtube.com/embed/f-tva2zj0H0"" frameborder=""0"" allowfullscreen></iframe>

References: 
<a href=""http://www.mayoclinic.org/diseases-conditions/glaucoma/basics/risk-factors/con-20024042"">Mayo Clinic</a>
<a href=""https://www.aao.org/eye-health/diseases/glaucoma-risk"">American Academy of Ophthalmologists</a>
<a href=""https://en.wikipedia.org/wiki/Vitamin_A_deficiency"">Vitamin A Deficiency - Wikipedia</a>",Family History;;Hypertension;;Diabetes;;Age over 60
2658a1c2-2213-487f-84c2-8c77ad566978,"Ben is a 32 year old accountant who fails to attend court on charges of embezzlement due to a severe headache. This is the third time this has occurred, and each time he presents to the ED on the day of court with complaints of severe headaches. On examination and imaging there are no abnormalities found, despite his complaints of severe pain. 

This presentation is an example of which of the following diagnoses? ",FALSE,TRUE,Ben Paul***,Mental Health(Year 3),Malingering,"Malingering is the conscious production of signs and symptoms of medical illness with a conscious motivation. Usually this is to avoid something, gain an advantage or revenge. There is a tendency to fake common disorders with symptoms that are hard to refute e.g. headaches, anxiety, low back pain etc. In this question, the fact that these 'severe headaches' only occur when he is to present to court should lead you to consider this diagnosis, although a proper assessment of the patient would be needed to ensure no serious condition is missed. 

Conversion disorder is sensory (or motor) dysfunction in the absence of physical pathology. Usually occurs in females, appears suddenly and remits spontaneously. It can also occur in epidemics. This does not typically present with headaches in this nature. 

Hypochondriasis is the fear or belief that they have a specific disease. Present for 6 months, their preoccupation is there despite reassurance by doctors, and it affects their level of functioning. This is not a delusional disorder. 

Factitious disorder is the conscious production of signs and symptoms of medical illness with unconscious motivation. The objective is to assume the sick role. If the tests come back negative, they tend to become angry and accuse the doctors, threatening litigation. This is a reasonable differential for this question, however there is clear motivation to avoid the court case in this scenario. 

Subarachnoid haemorrhage would have to be considered in a patient with a severe headache. However, given the repeated episodes and no findings on examination and imaging, this is less likely. 

Reference: Deakin Lecture 'Somatoform Disorders' by Richard Harvey - Cloud Deakin Year 3 Mental Health",Subarachnoid haemorrhage;;Conversion disorder;;Factitious disorder;;Hypochondriasis
dd854a97-1694-420b-9a94-ecd587516a88,"A 32-year-old farm worker sustains a head injury when falling from a motorbike at high speed with no head protection. When ambulance services arrive at the scene of the accident 2 hours later, the patient opened his eyes to pain only, was engaging in disoriented conversation and was localising to pain. Witnesses to the injury note that the patient lost consciousness for roughly 90 minutes after the accident. During the first several hours in hospital, the patient shows signs of post-traumatic amnesia, with disorientation to time, person and place, as well as no recollection of the accident. The post-traumatic amnesia resolves spontaneously 6 hours after the initial accident.

Based on the clinical scenario, what is the severity of the patient's traumatic brain injury (TBI)?",FALSE,TRUE,Ben Paul***,"Aged Care, Rehabilitation and Palliative Care(Year 4)",Moderate TBI,"Severity of traumatic brain injury (TBI) is determined by initial GCS after resuscitation and length of post-traumatic amnesia (PTA). Some sources cite period of unconsciousness as another determinant of severity.

Mild TBI correlates to an initial GCS of 13-15 and PTA less than 30 minutes. Moderate TBI correlates to an initial GCS of 9-12 and PTA between 30 minutes and 24 hours. Severe TBI correlates to an initial GCS of 3-8 and PTA lasting more than 24 hours. 

https://lifeinthefastlane.com/ccc/traumatic-brain-injury/",No TBI;;Mild TBI;;Severe TBI;;Very severe TBI
9a5727af-ac00-49d3-b320-07d9f45c3a96,Which of the following are NOT common causes of traveller s diarrhoea? ,FALSE,TRUE,Ben Paul***,"Infection, Defence and Repair(Year 1)",Clostridium Difficile,"C. Diff is typically acquired after use of antibiotics. All the other organisms listed are common causative agents for diarrhoea in travellers, particularly to foreign countries. ",E. Coli;;Giardia;;Shigella;;Rotavirus
d97eacc7-6c55-4401-8d47-ce24504c8e4d,The median nerve supplies all of the following anterior forearm muscles EXCEPT?,FALSE,TRUE,Ben Paul***,Musculoskeletal and Metabolism(Year 2);;Musculoskeletal Medicine(Year 3),Flexor carpi ulnaris ,"Flexor carpi ulnaris is supplied by the ulnar nerve. All of the other muscles listed are supplied directly by the median nerve. 

<a href=""http://teachmeanatomy.info/upper-limb/muscles/anterior-forearm/"" target=""_blank"">Teach Me Anatomy - Muscles of Anterior Forearm</a>",Pronator teres;;Palmaris longus;;Flexor carpi radialis;;Flexor digitorum superficialis
d5f934f8-1557-4c6d-9406-0e88a567944f,"Which category of drugs, listed by the Therapeutic Goods Administration, has been deemed safe for pregnant women and will not cause harm to the fetus?",FALSE,TRUE,Ben Paul***,"Infection, Defence and Repair(Year 1)",Category A,"Category A drugs have been used by many pregnant women without evidence of fetal malformation or harm. Category B3 causes in utero malformation in animal studies (not enough evidence to guarantee safety), category D drugs have not been tested but do cause irreversible malformation in the limited women who have taken them during pregnancy, and Category X drugs have a known high risk of causing harm to the fetus. Category S does not exist.",Category X;;Category D;;Category B3;;Category S
74997782-ba54-43a0-b21d-f8114fc5be94,"You are the surgical intern at a busy metropolitan hospital. You go to see Mrs Davis, a 54 year old female who is 4 hours post right hemithyroidectomy, as the nurse is concerned about her breathing. As you begin to assess her, you notice that she has marked respiratory distress with an increased respiratory rate (28 breaths/min), reduced oxygen saturation (95% on RA) and some stridor. The right side of her neck also appears to be swollen. 

You believe there could be haematoma developing at the surgical site obstructing her airway. As the nurse calls a MET call and begins to manage the airway, what is the most important next step?",FALSE,TRUE,Ben Paul***,General Surgery(Year 3),Remove skin staples/sutures from the wound,"A haematoma obstructing the airway following any neck surgery is rare but life threatening emergency. Removal of sutures should be done on the ward, and be performed by the first doctor at the scene of a patient with signs of upper respiratory tract obstruction post neck surgery. This should help release the pressure and reduce the obstruction. 

Put on a Hudson mask at 6L O2 = While giving O2 is an important consideration, the most critical issue is maintaining the airway which involves releasing the pressure of the haematoma through removal of sutures. 

Call your surgical registrar and await for their advice = This is a surgical emergency that needs to be recognised and treated by interns on the ward. Any delay could result in airway compromise and potential respiratory arrest. 

Arrange for an urgent CT scan of neck = the cause of the airway compromise should be determined clinically and treated as such

Put on a 5mcg salbutamol nebuliser and watch the patient for improvement = this would be involved in the management of an asthma attack, but play no role in a physical obstruction of the upper airway as in this case

<a href=""http://m.health.vic.gov.au/intern/Postoperativeneckhaemorrhage.html#"" target=""_blank"">Reference</a>",Arrange for an urgent CT scan of the neck;;Put on a Hudson mask at 6L O2;;Put on a 5mcg salbutamol nebuliser and watch the patient for improvement;;Call your surgical registrar and await for their advice
5c4cdf4c-0c1f-4c8c-b8ad-05b9af455c4b,"A 38-year old woman presents to the ED complaining of chest pain for the past several hours. She describes it as sharp, centrally located, and non-radiating. The pain worsens somewhat with inspiration and movement. The patient denies having fevers, chills, dyspnoea, sweating or difficulty breathing at night. 

She says she first noticed the pain while exercising 3 weeks ago, but has experienced it at rest as well. She says she has been exercising heavily in order to lose weight, as her BMI is 34. She smokes half a pack of cigarettes a day. On physical exam her BP is 112/69, and HR is 72/min. Cardiac exam reveals regular S1 and S2 without extra sounds or murmurs. There is tenderness to palpation over the sternum. 

What is the most likely cause of her chest pain?",FALSE,TRUE,Ben Paul***,General Medicine(Year 3);;Emergency Medicine(Year 4),Costochondritis,"This is a classic presentation of costochondritis - chest pain associated with exercise, worsening when pressure is applied. The fact that her pain is localised and sharp, worsens with inspiration and movement = all suggests musculoskeletal aetiology. ",Pericarditis;;Pulmonary embolism;;Stable angina;;GORD
f2f21881-f032-430e-a90e-90bb9d5ec1e2,"A 67-year-old man is receiving a blood transfusion to treat significant anaemia that has developed secondary to bowel cancer. 3 hours after the transfusion was commenced, the man complains of fever, chills and shortness of breath. The nurse takes a set of vital signs, which indicate increased respiratory rate and heart rate, as well as hypotension and hypoxia. The nurse notes that the man's urine in his catheter bag appears normal in colour.

What is the most likely diagnosis, and what is the best course of management?",FALSE,TRUE,Ben Paul***,Anaesthetics/ICU(Year 4),"Transfusion-related acute lung injury, cease transfusion","This scenario is describing TRALI (transfusion related acute lung injury), a type of transfusion reaction that leads to a clinical picture that essentially mimics ARDS (bilateral chest infiltrates and hypoxia). TRALI tends to develop after the transfusion has been running for several hours, while acute haemolytic transfusion reactions tend to occur immediately once the transfusion begins.

If TRALI is suspected, the transfusion should be ceased immediately, and intensive supportive care should be instituted.

<a href=""https://transfusion.com.au/adverse_transfusion_reactions/classification_and_incidence"" target=""_blank"">Red Cross - Adverse transfusion reactions</a>","Transfusion-related acute lung injury, temporarily cease transfusion and re-commence after 30 minutes of monitoring of vital signs;;Acute hemolytic transfusion reaction, cease transfusion immediately;;Febrile transfusion reaction, continue transfusion and give paracetamol;;Acute hemolytic transfusion reaction, give paracetamol and extra crystalloid fluids"
